distance,soundIntensity
12.0580306534,83.0215827471
12.0580306534,76.6641053494
12.0580306534,76.6641053494
12.0580306534,74.9572977744
12.0521455003,74.9572977744
12.0521455003,76.5255380708
12.0521455003,76.5255380708
12.0521455003,84.1474925636
12.0521455003,68.2037451047
12.0521455003,75.3152569276
12.0460897682,82.9023446651
12.0460897682,82.9023446651
12.0460897682,81.8586867547
12.0460897682,81.8586867547
12.0440427627,72.6268274666
12.0440427627,76.3174684201
12.0440427627,76.3174684201
12.0440427627,79.1751921548
12.041995758,71.8520755775
12.041995758,86.2519148238
12.041995758,86.2519148238
12.041995758,85.5406969033
12.0361106152,85.5406969033
12.0361106152,68.6574519947
12.0361106152,68.6574519947
12.0361106152,69.6749965082
12.0301828308,69.6749965082
12.0301828308,75.1026919474
12.0301828308,69.2411423537
12.0301828308,89.5584002726
12.0301828308,72.6435638943
12.0301828308,72.6435638943
12.0242550464,76.7139778155
12.0242550464,76.7139778155
12.0242550464,73.0080809787
12.0242550464,86.777023559
12.0242550464,86.777023559
12.0242550464,71.8682648689
12.0183699036,71.8682648689
12.0183699036,74.8760856407
12.0183699036,74.8760856407
12.0183699036,78.9220153235
12.0164081893,78.9220153235
12.0164081893,78.0539732268
12.0164081893,75.216934717
12.0164081893,82.1927130657
12.0103951086,75.8191262002
12.0103951086,75.8191262002
12.0103951086,72.9629731656
12.0103951086,72.9629731656
12.0103951086,87.1569125549
12.0103951086,75.0898842358
12.0045099639,75.0898842358
12.0045099639,90.2614007816
12.0045099639,90.2614007816
12.0045099639,69.6335326198
12.0045099639,69.6335326198
12.0045099639,70.3225592377
11.9986248192,70.3225592377
11.9986248192,70.8256564275
11.9986248192,70.8256564275
11.9986248192,85.4686491461
11.9986248192,69.9252406961
11.9986248192,69.3820668645
11.9925690814,62.4897099033
11.9925690814,85.303788141
11.9925690814,73.7359154004
11.9925690814,73.7359154004
11.9925690814,72.1499023368
11.9925690814,72.1499023368
11.9865559896,77.324005455
11.9865559896,75.9361763158
11.9865559896,82.9043908473
11.9865559896,77.2409609421
11.9865559896,77.2409609421
11.9865559896,67.6346522843
11.980670839,67.6346522843
11.980670839,69.4479833225
11.980670839,69.4479833225
11.980670839,79.025805864
11.980670839,79.025805864
11.980670839,77.7419647548
11.9747430392,77.7419647548
11.9747430392,87.9831374376
11.9747430392,77.1135911449
11.9747430392,77.1135911449
11.9747430392,74.2459589464
11.9747430392,74.2459589464
11.9688578863,72.4244201806
11.9688578863,72.4244201806
11.9688578863,76.7384994016
11.9688578863,69.8443037379
11.9688578863,75.0480825238
11.9688578863,77.968050627
11.9629300862,77.6371469788
11.9629300862,81.5721813759
11.9629300862,81.5721813759
11.9629300862,84.2576214202
11.9629300862,84.2576214202
11.9629300862,66.7827851178
11.9569596413,66.7827851178
11.9569596413,72.1456494535
11.9569596413,87.4501200796
11.9569596413,87.4501200796
11.9549552773,73.3581499502
11.9549552773,73.3581499502
11.9549552773,71.7300970425
11.9549552773,71.7300970425
11.9488995391,80.2814892724
11.9488995391,80.2814892724
11.9488995391,82.4127738348
11.9488995391,75.7795745872
11.9488995391,73.2389269221
11.9488995391,84.2587437183
11.942971739,84.2587437183
11.942971739,77.1643597884
11.942971739,77.559156093
11.942971739,81.2736586649
11.942971739,81.2736586649
11.942971739,72.4349671302
11.9369586472,72.4349671302
11.9369586472,82.0461650704
11.9369586472,79.0213237527
11.9369586472,79.0213237527
11.9369586472,76.0457364632
11.9369586472,76.0457364632
11.9310308477,73.3280787496
11.9310308477,73.3280787496
11.9310308477,74.8006150753
11.9310308477,74.8006150753
11.9310308477,85.3130720374
11.9310308477,72.8604158092
11.9250604057,72.8604158092
11.9250604057,75.5053864728
11.9250604057,75.5053864728
11.9250604057,77.3569368483
11.9250604057,77.3569368483
11.9250604057,91.8901349232
11.9192179045,73.5861405928
11.9192179045,77.2599178968
11.9192179045,79.8696531221
11.9192179045,79.8696531221
11.9192179045,80.0982164539
11.9192179045,80.0982164539
11.9131621718,66.1590548155
11.9131621718,66.1590548155
11.9131621718,86.7522660417
11.9131621718,86.7522660417
11.9131621718,75.2908347267
11.9131621718,93.2396495494
11.9073623118,93.2396495494
11.9073623118,76.2811148196
11.9073623118,76.2811148196
11.9073623118,88.7994198275
11.9073623118,88.7994198275
11.9073623118,69.7676731723
11.9014345186,69.7676731723
11.9014345186,91.1611175903
11.9014345186,78.0767266363
11.9014345186,78.0767266363
11.899430156,83.934293919
11.899430156,83.934293919
11.899430156,77.5631624528
11.899430156,77.5631624528
11.8935023579,82.0158247964
11.8935023579,80.3332593816
11.8935023579,80.3332593816
11.8935023579,85.0705230565
11.8915406403,85.0705230565
11.8915406403,83.8288314554
11.8915406403,83.8288314554
11.8915406403,82.6386703001
11.8856128432,82.6386703001
11.8856128432,80.9106544778
11.8856128432,76.5368873786
11.8856128432,76.5368873786
11.8856128432,78.2532116055
11.8856128432,78.2532116055
11.8797276903,78.2532116055
11.8797276903,81.1213612046
11.8797276903,71.3977432653
11.8797276903,71.3977432653
11.8797276903,77.3206369719
11.8797276903,77.3206369719
11.8737145988,81.7535671527
11.8737145988,77.5993247866
11.8737145988,77.5993247866
11.8737145988,83.0371047541
11.8717955273,83.0371047541
11.8717955273,75.4883191652
11.8717955273,75.4883191652
11.8717955273,77.5907816763
11.8656971451,77.5907816763
11.8656971451,79.5460237255
11.8656971451,72.0381785886
11.8656971451,81.0220979856
11.8637354284,81.0220979856
11.8637354284,77.2450957331
11.8637354284,84.5388428556
11.8637354284,84.5388428556
11.8578502813,75.7289859251
11.8578502813,72.9677199534
11.8578502813,81.2056552572
11.8578502813,81.3948797785
11.8578502813,81.3948797785
11.8519225009,80.4133234033
11.8519225009,80.004378567
11.8519225009,85.7008358525
11.8519225009,75.9208680639
11.8519225009,75.9208680639
11.8519225009,82.3208217525
11.8460373639,82.3208217525
11.8460373639,72.1834878712
11.8460373639,72.1834878712
11.8460373639,72.3628676045
11.8460373639,72.3628676045
11.8440330041,79.6263802215
11.8440330041,79.6324889706
11.8440330041,79.6324889706
11.8380199226,71.3552488176
11.8380199226,82.113684881
11.8380199226,82.113684881
11.8380199226,83.7811068025
11.836100857,83.7811068025
11.836100857,68.3723774991
11.836100857,69.642440617
11.836100857,78.2195395168
11.8302157283,69.9427787258
11.8302157283,69.9427787258
11.8302157283,72.5707365983
11.8302157283,72.5707365983
11.8282113719,74.9185420552
11.8282113719,74.9185420552
11.8282113719,86.0900298374
11.822283589,86.0900298374
11.822283589,80.8036959564
11.822283589,80.8440736763
11.822283589,72.2307603128
11.822283589,83.8448427754
11.8203218733,83.8448427754
11.8203218733,73.9646968325
11.8203218733,73.9646968325
11.8203218733,87.6426587386
11.8144793723,87.6426587386
11.8144793723,72.2636977186
11.8144793723,87.4919024553
11.8144793723,82.7094105803
11.8144793723,71.0608703739
11.8086368697,71.0608703739
11.8086368697,87.9953379968
11.8086368697,87.9953379968
11.8086368697,77.1107428859
11.8066751535,77.1107428859
11.8066751535,68.5601325003
11.8066751535,68.5601325003
11.8066751535,76.5444017601
11.8007473576,77.2553415053
11.8007473576,83.3487659809
11.8007473576,78.1601173342
11.8007473576,78.1601173342
11.7987856406,77.92574134
11.7987856406,77.92574134
11.7987856406,79.4421168297
11.7987856406,79.4421168297
11.7929004878,82.3933308193
11.7929004878,75.4084922221
11.7929004878,75.4084922221
11.7929004878,84.3707880294
11.7909387705,84.3707880294
11.7909387705,78.0876463525
11.7909387705,78.0876463525
11.7909387705,73.9995447493
11.7849256814,73.9995447493
11.7849256814,69.1751953927
11.7849256814,82.9937370983
11.7849256814,86.0789806038
11.7849256814,76.416505822
11.7849256814,77.8111946696
11.7790831804,70.6667365795
11.7790831804,70.6667365795
11.7790831804,67.2378370871
11.7790831804,81.9121426077
11.7790831804,77.8956825034
11.7790831804,77.8956825034
11.7728995098,80.1028620786
11.7728995098,72.0371991237
11.7728995098,72.0371991237
11.7728995098,80.3740224783
11.7707672077,80.3740224783
11.7707672077,72.5674633518
11.7707672077,72.5674633518
11.7707672077,91.5783126714
11.7642850091,91.5783126714
11.7642850091,78.9415869128
11.7642850091,82.8578847136
11.7642850091,89.5917421203
11.7642850091,89.5917421203
11.7642850091,73.885883791
11.7579307486,87.0628057974
11.7579307486,87.0628057974
11.7579307486,79.7486176182
11.7579307486,79.7486176182
11.7579307486,79.6734209024
11.7579307486,88.3493649155
11.7516617824,88.3493649155
11.7516617824,81.518385828
11.7516617824,81.518385828
11.7516617824,76.5621473139
11.7516617824,76.5621473139
11.7516617824,79.1768059813
11.7455207534,79.1768059813
11.7455207534,95.5011638221
11.7455207534,89.9936199852
11.7455207534,89.9936199852
11.7455207534,84.5352625355
11.7455207534,84.5352625355
11.7394650155,75.4257339129
11.7394650155,75.4257339129
11.7394650155,90.846875922
11.7394650155,90.846875922
11.7394650155,80.3242593278
11.7394650155,76.8234622922
11.7333666344,78.6852319166
11.7333666344,82.2532344902
11.7333666344,82.2532344902
11.7333666344,86.8164814228
11.7314049239,86.8164814228
11.7314049239,76.7266201485
11.7314049239,76.7266201485
11.7314049239,82.9780452428
11.725349206,87.3710818782
11.725349206,87.3710818782
11.725349206,79.636870222
11.725349206,79.636870222
11.725349206,81.1233256718
11.725349206,76.1565525236
11.7192934721,76.1565525236
11.7192934721,74.2489084928
11.7192934721,74.2489084928
11.7192934721,84.9533271722
11.7192934721,84.9533271722
11.7192934721,80.6931105374
11.7132377492,80.6931105374
11.7132377492,75.8612401142
11.7132377492,86.0723238853
11.7132377492,86.0723238853
11.7132377492,79.079501666
11.7132377492,79.079501666
11.707224697,76.1292209089
11.707224697,76.1292209089
11.707224697,75.8846935229
11.707224697,75.8846935229
11.707224697,89.0989957435
11.707224697,76.7386911246
11.7012116448,75.5886347433
11.7012116448,67.0784179167
11.7012116448,67.0784179167
11.7012116448,79.5797662446
11.7012116448,79.5797662446
11.7012116448,79.5797662446
11.7012116448,82.8515749536
11.7012116448,79.3905373569
11.7012116448,81.5155056205
11.7012116448,76.9272158125
11.6950706445,75.7146815092
11.6950706445,75.7146815092
11.6950706445,80.1511848028
11.6891428734,80.1511848028
11.6891428734,87.2266838144
11.6891428734,87.2266838144
11.6891428734,82.7694939362
11.6891428734,82.7694939362
11.6831298294,93.4546303555
11.6831298294,93.4546303555
11.6831298294,81.7249194498
11.6831298294,69.429564072
11.6831298294,69.429564072
11.6831298294,73.0613290903
11.6770741356,73.0613290903
11.6770741356,82.6870297851
11.6770741356,76.5389652565
11.6770741356,76.5389652565
11.6750271367,90.1167921467
11.6750271367,90.1167921467
11.6750271367,74.9899483713
11.6750271367,74.9899483713
11.6750271367,90.8245631164
11.6688434979,90.8245631164
11.6688434979,77.838645528
11.6688434979,74.4777863481
11.6688434979,85.690395458
11.6688434979,90.6516371694
11.6628730917,90.6516371694
11.6628730917,90.6516371694
11.6628730917,77.5104997651
11.6628730917,80.3635755437
11.6628730917,80.3635755437
11.6628730917,71.5230533536
11.6569027024,71.5230533536
11.6569027024,81.6684223882
11.6569027024,84.1911215941
11.6569027024,84.1911215941
11.6569027024,89.7183086319
11.6569027024,89.7183086319
11.6510175999,75.6954882488
11.6510175999,75.6954882488
11.6510175999,78.2994932923
11.6510175999,78.2994932923
11.6510175999,78.3158170787
11.6510175999,78.0724072683
11.6450472019,76.7719829277
11.6450472019,78.8619206563
11.6450472019,78.8619206563
11.6450472019,80.9622358011
11.6450472019,80.9622358011
11.6450472019,90.5342450711
11.6390768174,90.5342450711
11.6390768174,82.0318627264
11.6390768174,76.6319506056
11.6390768174,76.6319506056
11.6390768174,76.6319506056
11.6390768174,76.6319506056
11.6331064377,76.6319506056
11.6331064377,76.6319506056
11.6331064377,78.3191533534
11.6331064377,85.5189111891
11.6331064377,84.3104054074
11.6331064377,81.1213463997
11.6271360737,85.0968089625
11.6271360737,82.2142264183
11.6271360737,81.4181543483
11.6271360737,84.1602088947
11.6271360737,80.5104742491
11.6271360737,80.9408868372
11.6212083447,81.345822796
11.6212083447,91.3712452209
11.6212083447,81.9674645604
11.6212083447,77.9327993062
11.6191613647,77.9327993062
11.6191613647,71.3988983675
11.6191613647,71.3988983675
11.6191613647,88.7729662416
11.6132336519,76.4771655465
11.6132336519,71.2876154067
11.6132336519,71.2876154067
11.6132336519,78.1978962864
11.6132336519,78.1978962864
11.6132336519,92.7800518861
11.6072632725,79.4638924805
11.6072632725,88.1132404722
11.6072632725,65.5598099516
11.6072632725,83.58014676
11.6072632725,83.58014676
11.6072632725,83.58014676
11.6072632725,83.58014676
11.6072632725,83.58014676
11.6072632725,83.58014676
11.6012929035,79.3512110084
11.6012929035,87.7832936313
11.6012929035,82.8629035883
11.6012929035,82.8629035883
11.5952372382,80.5018389169
11.5952372382,80.5018389169
11.5952372382,75.9626434722
11.5952372382,75.9626434722
11.5952372382,85.7452980899
11.5892668496,85.7452980899
11.5892668496,81.6294901658
11.5892668496,82.5994298246
11.5892668496,73.4041506005
11.5872625097,73.4041506005
11.5872625097,78.194690985
11.5872625097,78.194690985
11.5872625097,82.1778839154
11.5812921409,82.1778839154
11.5812921409,72.8222063315
11.5812921409,72.8222063315
11.5812921409,84.3257587871
11.5793304418,84.0506635924
11.5793304418,83.2488353386
11.5793304418,89.0925676893
11.5793304418,89.0925676893
11.5793304418,82.9792171127
11.5793304418,87.692038522
11.5734026902,77.5576299587
11.5734026902,77.8886857962
11.5734026902,82.0685492791
11.5734026902,82.0685492791
11.5673469762,77.2408435235
11.5673469762,77.2408435235
11.5673469762,87.1592156653
11.5673469762,87.1592156653
11.5673469762,78.3618268269
11.5673469762,78.3618268269
11.5614192166,75.1022302362
11.5614192166,91.8122652967
11.5614192166,80.6456774388
11.5614192166,95.9582868385
11.559372218,76.4527108069
11.559372218,89.7565310568
11.559372218,85.1945898212
11.559372218,85.1945898212
11.553359147,77.604372906
11.553359147,85.8579570286
11.553359147,90.9086961509
11.553359147,90.9086961509
11.5513974315,78.00511487
11.5513974315,81.4202305053
11.5513974315,76.9115311519
11.5513974315,76.9115311519
11.5454696391,76.9115311519
11.5454696391,78.2714260166
11.5454696391,85.7169421283
11.5454696391,85.7169421283
11.5454696391,78.0052874052
11.5454696391,96.9073486537
11.5454696391,96.9073486537
11.5454696391,75.4546518511
11.5394992024,75.4546518511
11.5394992024,83.2232725828
11.5394992024,80.3627623694
11.5394992024,86.953978248
11.5334861239,86.953978248
11.5334861239,82.977252263
11.5334861239,82.977252263
11.5334861239,77.1856106469
11.531524409,77.1856106469
11.531524409,82.1502397566
11.531524409,84.5538368348
11.531524409,83.4701641851
11.5255539706,83.4701641851
11.5255539706,83.4701641851
11.5255539706,83.8442284131
11.5255539706,83.8442284131
11.5235496111,78.0596063011
11.5235496111,78.0596063011
11.5235496111,87.9473443259
11.5235496111,71.5650817964
11.5176644728,71.5650817964
11.5176644728,71.5650817964
11.5176644728,92.1873940732
11.5176644728,86.748898536
11.5156601133,86.748898536
11.5156601133,76.2360495707
11.5156601133,76.2360495707
11.5156601133,73.7696667818
11.5097749706,82.4418391047
11.5097749706,80.1454262188
11.5097749706,80.1454262188
11.5097749706,82.4858107274
11.5076853161,82.4858107274
11.5076853161,82.4858107274
11.5076853161,86.6979781986
11.5076853161,84.0354049784
11.5016722275,77.3138048454
11.5016722275,77.3138048454
11.5016722275,83.0704925978
11.5016722275,74.7603675925
11.4995825722,74.7603675925
11.4995825722,74.7603675925
11.4995825722,84.1935930747
11.4995825722,77.1931288344
11.4936547737,77.1931288344
11.4936547737,78.6265670918
11.4936547737,77.2226627829
11.4936547737,73.7477571886
11.4936547737,73.7477571886
11.4876416816,81.3110735782
11.4876416816,81.6723841023
11.4876416816,81.6723841023
11.4876416816,74.5855221649
11.4856799636,84.5315506896
11.4856799636,84.5315506896
11.4856799636,77.9634276746
11.4797521638,77.9634276746
11.4797521638,77.2946192003
11.4797521638,76.3510705975
11.4797521638,69.8677708182
11.4797521638,83.2763523023
11.4777478001,83.4248103833
11.4777478001,77.0851318829
11.4777478001,76.1336601803
11.4777478001,71.3441184185
11.4717773552,78.6024152609
11.4717773552,91.8067067845
11.4717773552,75.9161369953
11.4717773552,74.1558628721
11.4717773552,82.8787394675
11.4717773552,89.8860144539
11.4658495553,72.8338916319
11.4658495553,85.5734112474
11.4658495553,77.2612674476
11.4658495553,84.4005820891
11.4658495553,84.4005820891
11.4658495553,82.2967640146
11.4598364631,82.2967640146
11.4598364631,78.1639468873
11.4598364631,79.7110088138
11.4598364631,79.7110088138
11.4577468074,79.7110088138
11.4577468074,81.3782753602
11.4577468074,72.1261223764
11.4577468074,89.877604809
11.4517337172,79.4729418587
11.4517337172,75.3559224893
11.4517337172,75.3559224893
11.4517337172,78.3036414921
11.4497293532,78.3036414921
11.4497293532,80.1355477724
11.4497293532,80.1355477724
11.4497293532,83.5713471793
11.4437162609,83.5713471793
11.4437162609,81.7843624503
11.4437162609,81.7843624503
11.4437162609,81.7843624503
11.4437162609,81.7843624503
11.4437162609,81.7843624503
11.4437162609,81.7843624503
11.4377884618,88.6664067143
11.4377884618,92.090127892
11.4377884618,77.6391890047
11.4377884618,77.6391890047
11.4377884618,79.5887198902
11.4319033097,79.5887198902
11.4319033097,87.351835873
11.4319033097,87.351835873
11.4319033097,68.8556636679
11.4298989485,68.8556636679
11.4298989485,87.6521323468
11.4298989485,82.7811522735
11.4298989485,82.7811522735
11.4239711569,78.7884447312
11.4239711569,91.9713321169
11.4239711569,78.0976104566
11.4239711569,78.0976104566
11.4239711569,103.545543177
11.4239711569,103.545543177
11.4179580689,103.545543177
11.4179580689,103.545543177
11.4179580689,80.8527851673
11.4179580689,80.8527851673
11.4179580689,75.2620136792
11.4179580689,75.2620136792
11.4119023348,76.5740083717
11.4119023348,78.3454431323
11.4119023348,75.3251706474
11.4119023348,75.3251706474
11.4119023348,75.3251706474
11.4119023348,75.3251706474
11.4119023348,75.3251706474
11.4119023348,75.3251706474
11.4058466007,87.3661271201
11.4058466007,77.0263707044
11.4058466007,81.0526098251
11.4058466007,78.8443542832
11.3999188047,78.8443542832
11.3999188047,89.7524348985
11.3999188047,82.1081985863
11.3999188047,82.1081985863
11.3999188047,84.4931879851
11.3999188047,84.4931879851
11.3939910075,75.4533275527
11.3939910075,82.0419781747
11.3939910075,82.0419781747
11.3939910075,85.2605548045
11.3939910075,85.2605548045
11.3939910075,78.0881244928
11.3880632104,77.6690145653
11.3880632104,81.3016210095
11.3880632104,79.9151677668
11.3880632104,73.8616794987
11.3880632104,81.8864777979
11.3880632104,79.5598037616
11.3822207108,77.3030958537
11.3822207108,76.3095895144
11.3822207108,80.1267022327
11.3822207108,91.5653825541
11.3822207108,76.4508811365
11.3822207108,78.8700513915
11.3822207108,78.8700513915
11.3822207108,78.8700513915
11.37616499,67.875302631
11.37616499,67.875302631
11.37616499,67.875302631
11.37616499,78.5844919938
11.3702798484,78.5844919938
11.3702798484,72.993589692
11.3702798484,84.0900956775
11.3702798484,80.721703765
11.3683607792,80.721703765
11.3683607792,68.3493808893
11.3683607792,68.3493808893
11.3683607792,77.6719977388
11.3683607792,77.6719977388
11.3623903456,92.953654595
11.3623903456,96.2065084405
11.3623903456,72.3918969563
11.3623903456,72.3918969563
11.3623903456,78.5375419844
11.356547857,73.9924302054
11.356547857,73.9924302054
11.356547857,80.8958555735
11.356547857,80.8867191864
11.356547857,82.8720143707
11.356547857,73.2336842353
11.3506200923,75.7743640108
11.3506200923,85.933556557
11.3506200923,78.8791359113
11.3506200923,94.9556221972
11.3506200923,79.2676047444
11.3506200923,79.2676047444
11.3506200923,78.0344204432
11.3506200923,78.0344204432
11.3506200923,78.0344204432
11.3446923276,82.3991746611
11.3446923276,84.480196991
11.3446923276,80.0114318549
11.3446923276,80.0114318549
11.3388072087,83.3891060579
11.3388072087,83.3891060579
11.3388072087,72.4553681822
11.3388072087,72.4553681822
11.3388072087,92.2749348219
11.3328368186,92.2749348219
11.3328368186,78.8533990548
11.3328368186,75.1886576042
11.3328368186,84.9162509269
11.3328368186,87.8121565044
11.3328368186,82.1707596687
11.3269090884,64.4822334139
11.3269090884,76.1910081692
11.3269090884,76.1910081692
11.3269090884,86.0687020329
11.3269090884,80.4140613352
11.3269090884,74.0678979999
11.3211092902,74.0678979999
11.3211092902,83.8597543405
11.3211092902,83.8597543405
11.3211092902,84.0938368857
11.3211092902,84.0938368857
11.3211092902,69.7969090539
11.3151815189,78.1300211523
11.3151815189,78.1300211523
11.3151815189,78.1300211523
11.3151815189,78.1300211523
11.313305102,78.1300211523
11.313305102,78.1300211523
11.313305102,78.3019727336
11.313305102,77.2552185243
11.3073346955,77.9681573715
11.3073346955,77.9681573715
11.3073346955,82.6527102822
11.3073346955,78.2216506458
11.3073346955,81.6519336647
11.3073346955,80.6561024871
11.3014495884,81.4817204679
11.3014495884,81.4817204679
11.3014495884,91.6598419208
11.3014495884,77.3990984197
11.3014495884,84.1361908855
11.3014495884,74.9941611894
11.2955644542,82.9552085829
11.2955644542,82.9552085829
11.2955644542,79.3825513592
11.2955644542,79.3825513592
11.2955644542,83.6136379362
11.2955644542,83.6136379362
11.2895940153,81.4661666925
11.2895940153,81.4661666925
11.2895940153,71.1874725451
11.2895940153,71.1874725451
11.2895940153,84.407814073
11.2895940153,81.9213163109
11.2837088761,76.4817076989
11.2837088761,74.6171312217
11.2837088761,74.6171312217
11.2837088761,74.6171312217
11.2837088761,74.6171312217
11.2837088761,74.6171312217
11.2779090267,74.6171312217
11.2779090267,76.1096707101
11.2779090267,84.3665739635
11.2779090267,82.0743404303
11.2759046645,74.8629828944
11.2759046645,85.6412271463
11.2759046645,85.6412271463
11.2759046645,77.6488031597
11.2719385853,77.6488031597
11.2719385853,75.7746076207
11.2719385853,75.7746076207
11.2719385853,74.7888401317
11.2659254963,74.7888401317
11.2659254963,86.1673733505
11.2659254963,86.1673733505
11.2659254963,77.4011724354
11.2659254963,77.4011724354
11.2659254963,74.3362866253
11.2600830009,74.3362866253
11.2600830009,89.6507552372
11.2600830009,89.6507552372
11.2600830009,81.2460546001
11.2600830009,81.2460546001
11.2600830009,82.7647623405
11.2540699382,82.7647623405
11.2540699382,82.5387213264
11.2540699382,82.5387213264
11.2540699382,78.6847729975
11.2540699382,78.6847729975
11.2540699382,78.6847729975
11.2540699382,78.6847729975
11.2481848069,78.6847729975
11.2481848069,78.6847729975
11.2481848069,78.6847729975
11.2481848069,80.2243281338
11.2481848069,80.2243281338
11.2422570359,77.5096218704
11.2422570359,88.8746975817
11.2422570359,88.8746975817
11.2422570359,79.519535039
11.2422570359,78.696072508
11.2422570359,79.9587959808
11.2363719019,83.4683702927
11.2363719019,87.1242115997
11.2363719019,87.1242115997
11.2363719019,72.605283552
11.2363719019,72.605283552
11.2363719019,77.3750260116
11.2304441248,77.3750260116
11.2304441248,82.727430085
11.2304441248,81.6244499041
11.2304441248,88.3564893787
11.22848242,86.4214714207
11.22848242,83.6548371362
11.22848242,74.0460948335
11.22848242,76.4138266886
11.2225973133,81.4754929148
11.2225973133,81.4754929148
11.2225973133,80.4577608809
11.2225973133,80.4577608809
11.2225973133,76.2947080325
11.2225973133,76.2947080325
11.2225973133,81.0228030365
11.2225973133,81.0228030365
11.2225973133,76.8009484423
11.2225973133,84.6533584587
11.2225973133,85.3209482131
11.2165416083,76.4864207453
11.2165416083,76.5919998209
11.2165416083,80.1917791336
11.2165416083,75.5008630485
11.2106564801,84.3882473781
11.2106564801,81.4779107154
11.2106564801,65.5959475477
11.2106564801,72.9123620422
11.2046860781,79.179353074
11.2046860781,86.6983599538
11.2046860781,78.4860815932
11.2046860781,87.7001185337
11.2046860781,76.8120508451
11.1986303976,76.8120508451
11.1986303976,72.9788622778
11.1986303976,84.3728004208
11.1986303976,87.1983981135
11.1965834041,81.0766647854
11.1965834041,81.0766647854
11.1965834041,81.7849534083
11.1965834041,74.4921589337
11.1906982976,75.2516509946
11.1906982976,75.81439186
11.1906982976,75.81439186
11.1906982976,91.8990871222
11.1906982976,91.8990871222
11.1887365955,91.8990871222
11.1887365955,91.8990871222
11.1887365955,86.0451644298
11.1887365955,75.438982347
11.1887365955,75.438982347
11.182638265,81.6746820241
11.182638265,72.5504386146
11.182638265,88.2121433351
11.182638265,75.7686474365
11.1766678806,77.9957379723
11.1766678806,80.6600478591
11.1766678806,74.4868868643
11.1766678806,74.7015646276
11.1766678806,80.8612438315
11.1766678806,89.8905871747
11.1706974712,79.0173484492
11.1706974712,75.7448291289
11.1706974712,77.7314675639
11.1686931195,86.853979614
11.1686931195,80.0085039088
11.1686931195,85.9429204049
11.1686931195,61.8297387115
11.1686931195,78.7955166686
11.16272271,77.931726736
11.16272271,75.5421451424
11.16272271,82.0766215464
11.16272271,93.169514901
11.1607610041,74.9047898473
11.1607610041,77.0846894546
11.1607610041,74.9871820131
11.1607610041,74.9871820131
11.1547905912,80.3807505728
11.1547905912,80.3807505728
11.1547905912,80.3807505728
11.1547905912,80.3807505728
11.1547905912,80.3807505728
11.1547905912,80.3807505728
11.1488201687,77.4732983302
11.1488201687,90.9743774101
11.1488201687,89.9335334419
11.1488201687,89.9335334419
11.1488201687,77.800376543
11.1488201687,78.3313611936
11.1429350474,77.9235843356
11.1429350474,77.9235843356
11.1429350474,80.27835382
11.1429350474,80.27835382
11.1409733498,81.7676395086
11.1409733498,81.7676395086
11.1409733498,87.956743077
11.1409733498,87.956743077
11.1350029612,77.4142424555
11.1350029612,77.4142424555
11.1350029612,73.3769103434
11.1350029612,73.3769103434
11.1330412492,96.3211437736
11.1330412492,96.3211437736
11.1330412492,71.4605087806
11.1330412492,71.4605087806
11.1271134624,72.9599240487
11.1271134624,72.9599240487
11.1271134624,90.003004428
11.1271134624,90.003004428
11.1251091073,80.9325042354
11.1251091073,81.8988284426
11.1251091073,81.8988284426
11.1251091073,88.9106940932
11.1251091073,86.6288577985
11.1190533996,86.6288577985
11.1190533996,70.4862059737
11.1190533996,89.4182608992
11.1190533996,75.6123418139
11.1190533996,75.6123418139
11.117091699,88.3361881383
11.117091699,88.3361881383
11.117091699,77.7792514986
11.117091699,77.7792514986
11.1111213061,80.7042747807
11.1111213061,86.5048815688
11.1111213061,81.0207718061
11.1111213061,81.0207718061
11.1091169571,78.0946354929
11.1091169571,78.0946354929
11.1091169571,86.0346784593
11.1091169571,86.0346784593
11.1033171348,75.1955954688
11.1033171348,75.1955954688
11.1033171348,90.5189108804
11.1033171348,90.5189108804
11.0972187924,79.979700544
11.0972187924,79.979700544
11.0972187924,81.5796028582
11.0972187924,81.5796028582
11.0952570822,82.4789962199
11.0952570822,82.4789962199
11.0952570822,77.2476277328
11.0952570822,77.2476277328
11.0893719438,72.5758928687
11.0893719438,72.5758928687
11.0893719438,87.8741339886
11.0893719438,87.8741339886
11.0872822941,80.3874814696
11.0872822941,80.3874814696
11.0872822941,80.3874814696
11.0872822941,80.3874814696
11.0872822941,80.3874814696
11.0872822941,80.3874814696
11.0872822941,80.3874814696
11.0872822941,79.634628372
11.0813545123,79.634628372
11.0813545123,78.2147504081
11.0813545123,70.8646696264
11.0754267217,78.1422427032
11.0754267217,73.5002502365
11.0754267217,70.6728073446
11.0754267217,87.3038717377
11.0754267217,87.7079691386
11.0693709835,78.1959378038
11.0693709835,83.7862141616
11.0693709835,75.4770041627
11.0693709835,75.4770041627
11.0673666195,83.0970984864
11.0673666195,74.256897992
11.0673666195,88.8877413869
11.0673666195,84.5538512401
11.0653622554,79.7898479314
11.0653622554,76.4097140028
11.0653622554,76.7434251106
11.0653622554,100.078270865
11.059434456,87.4013714312
11.059434456,73.9037452488
11.059434456,73.7802941652
11.059434456,75.6019494682
11.0533360747,84.2662110661
11.0533360747,84.2662110661
11.0533360747,90.4992369939
11.0533360747,73.1092040607
11.0533360747,73.1092040607
11.0533360747,83.671723653
11.047493572,83.671723653
